x,y,z
509.9801,24.59134,601.9833
509.9643,24.59246,601.9677
509.9485,24.5936,601.952
509.9328,24.59475,601.9364
509.9171,24.59592,601.9207
509.9013,24.59711,601.9051
509.8857,24.59832,601.8895
509.87,24.59955,601.8738
509.8544,24.60079,601.8581
509.8388,24.60205,601.8424
509.8232,24.60333,601.8267
509.8076,24.60463,601.811
509.792,24.60596,601.7952
509.7764,24.60731,601.7794
509.7608,24.60867,601.7636
509.7453,24.61006,601.7478
509.7297,24.61146,601.732
509.7142,24.61288,601.7162
509.6988,24.61432,601.7004
509.6833,24.61579,601.6845
509.6679,24.61727,601.6687
509.6525,24.61877,601.6529
509.6371,24.6203,601.637
509.6213,24.62188,601.6208
509.6057,24.6235,601.6047
509.5902,24.62514,601.5887
509.5747,24.62681,601.5727
509.5593,24.62851,601.5568
509.544,24.63023,601.541
509.5287,24.63199,601.5252
509.5135,24.63377,601.5096
509.4984,24.63558,601.494
509.4828,24.63748,601.4779
509.4672,24.63942,601.4618
509.4517,24.64139,601.4459
509.4362,24.64338,601.4298
509.4208,24.64541,601.414
509.4055,24.64746,601.3982
509.3902,24.64955,601.3824
509.375,24.65166,601.3668
509.3599,24.6538,601.3511
509.3444,24.65602,601.3351
509.3289,24.6583,601.319
509.3134,24.6606,601.303
509.298,24.66293,601.2872
509.2826,24.6653,601.2713
509.2673,24.66768,601.2555
509.2521,24.6701,601.2397
509.2369,24.67254,601.2241
509.2219,24.67502,601.2084
509.2063,24.6776,601.1923
509.1909,24.68021,601.1763
509.1755,24.68285,601.1603
509.1602,24.68551,601.1445
509.1449,24.68821,601.1285
509.1297,24.69093,601.1128
509.1146,24.69368,601.0971
509.0995,24.69645,601.0814
509.0842,24.6993,601.0655
509.0688,24.70222,601.0494
509.0534,24.70515,601.0334
509.0382,24.70812,601.0174
509.023,24.71111,601.0016
509.0079,24.71412,600.9858
508.9928,24.71717,600.97
508.9778,24.72024,600.9543
508.9626,24.72336,600.9384
508.9474,24.72657,600.9223
508.9322,24.72979,600.9064
508.9169,24.73305,600.8904
508.9019,24.73632,600.8745
508.8868,24.73963,600.8586
508.8718,24.74295,600.8427
508.8569,24.7463,600.827
508.8417,24.74971,600.811
508.8266,24.75318,600.795
508.8115,24.75668,600.7789
508.7965,24.76019,600.7629
508.7815,24.76373,600.747
508.7665,24.7673,600.7311
508.7516,24.77089,600.7151
508.7368,24.7745,600.6993
508.7218,24.77817,600.6833
508.7068,24.78188,600.6672
508.6918,24.78562,600.6511
508.6769,24.78938,600.6351
508.6621,24.79315,600.6191
508.6472,24.79696,600.6031
508.6325,24.80078,600.587
508.6177,24.80462,600.571
508.6029,24.80852,600.555
508.588,24.81244,600.5389
508.5733,24.81639,600.5228
508.5585,24.82035,600.5066
508.5438,24.82433,600.4905
508.5291,24.82833,600.4744
508.5145,24.83234,600.4583
508.4998,24.83639,600.4422
508.4851,24.84047,600.426
508.4705,24.84456,600.4098
508.4559,24.84868,600.3936
508.4413,24.8528,600.3773
508.4267,24.85694,600.3611
508.4122,24.8611,600.3449
508.3977,24.86527,600.3287
508.3832,24.86946,600.3124
508.3687,24.87367,600.2961
508.3543,24.87789,600.2798
508.3398,24.88212,600.2635
508.3254,24.88637,600.2472
508.3111,24.89062,600.2308
508.2967,24.89489,600.2145
508.2823,24.89916,600.1981
508.2681,24.90344,600.1817
508.2538,24.90773,600.1653
508.2395,24.91203,600.1489
508.2252,24.91634,600.1324
508.211,24.92065,600.116
508.1968,24.92498,600.0995
508.1825,24.92931,600.0829
508.1684,24.93362,600.0664
508.1543,24.93793,600.0499
508.1402,24.94226,600.0333
508.1261,24.94658,600.0168
508.1121,24.95092,600.0002
508.098,24.95526,599.9836
508.0839,24.9596,599.9669
508.0699,24.96394,599.9501
508.0559,24.96824,599.9336
508.0421,24.97254,599.9169
508.0282,24.97685,599.9003
508.0142,24.98116,599.8835
508.0003,24.98547,599.8667
507.9864,24.98978,599.8499
507.9725,24.9941,599.8329
507.9586,24.99838,599.8162
507.9449,25.00263,599.7994
507.9312,25.00688,599.7826
507.9175,25.01113,599.7657
507.9037,25.01537,599.7488
507.89,25.01962,599.7319
507.8762,25.02386,599.7148
507.8625,25.02811,599.6977
507.8489,25.03229,599.6808
507.8354,25.03644,599.6639
507.8219,25.04059,599.647
507.8083,25.04473,599.6299
507.7947,25.04887,599.6129
507.7811,25.05301,599.5957
507.7675,25.05714,599.5785
507.7539,25.06127,599.5612
507.7405,25.06532,599.5441
507.7272,25.06934,599.5271
507.7138,25.07336,599.51
507.7005,25.07736,599.4928
507.6871,25.08136,599.4756
507.6736,25.08536,599.4583
507.6602,25.08935,599.4409
507.6468,25.09333,599.4233
507.6335,25.09724,599.4061
507.6203,25.1011,599.3889
507.6071,25.10495,599.3717
507.5939,25.10878,599.3544
507.5807,25.11261,599.337
507.5675,25.11644,599.3195
507.5542,25.12025,599.302
507.5409,25.12406,599.2844
507.5276,25.12785,599.2667
507.5146,25.13151,599.2495
507.5016,25.13517,599.2321
507.4886,25.13882,599.2147
507.4756,25.14246,599.1972
507.4625,25.14609,599.1797
507.4494,25.14971,599.162
507.4362,25.15332,599.1442
507.423,25.15691,599.1263
507.41,25.16046,599.1086
507.3972,25.16391,599.0912
507.3844,25.16735,599.0737
507.3715,25.17078,599.0562
507.3586,25.17419,599.0386
507.3457,25.1776,599.0208
507.3327,25.181,599.0029
507.3197,25.18438,598.985
507.3066,25.18775,598.967
507.2937,25.19107,598.9491
507.2811,25.19429,598.9316
507.2684,25.19749,598.9139
507.2557,25.20069,598.8963
507.243,25.20387,598.8785
507.2301,25.20704,598.8607
507.2173,25.21019,598.8427
507.2045,25.21334,598.8246
507.1916,25.21647,598.8065
507.1786,25.21959,598.7883
507.1661,25.22258,598.7706
507.1536,25.22554,598.7529
507.1411,25.22849,598.7352
507.1285,25.23143,598.7173
507.1158,25.23436,598.6993
507.1031,25.23727,598.6813
507.0905,25.24017,598.6631
507.0777,25.24306,598.6449
507.0649,25.24593,598.6266
507.0521,25.24877,598.6083
507.0398,25.2515,598.5906
507.0274,25.25421,598.5728
507.015,25.2569,598.5548
507.0025,25.25958,598.5368
506.99,25.26225,598.5188
506.9775,25.26491,598.5005
506.9649,25.26755,598.4823
506.9522,25.27017,598.464
506.9395,25.27279,598.4455
506.9268,25.27538,598.4269
506.9146,25.27786,598.4091
506.9023,25.28031,598.3912
506.89,25.28275,598.3732
506.8777,25.28518,598.3551
506.8653,25.28759,598.337
506.8529,25.28999,598.3187
506.8405,25.29237,598.3004
506.828,25.29474,598.282
506.8154,25.29709,598.2634
506.8028,25.29943,598.2449
506.7903,25.30173,598.2263
506.7782,25.30393,598.2084
506.7661,25.30612,598.1904
506.7539,25.3083,598.1723
506.7416,25.31046,598.1541
506.7294,25.3126,598.1359
506.7171,25.31473,598.1176
506.7047,25.31685,598.0991
506.6923,25.31895,598.0806
506.6799,25.32104,598.062
506.6674,25.32311,598.0433
506.6549,25.32517,598.0245
506.6429,25.32712,598.0065
506.6308,25.32905,597.9884
506.6188,25.33097,597.9702
506.6066,25.33287,597.952
506.5945,25.33476,597.9337
506.5823,25.33664,597.9153
506.5701,25.3385,597.8967
506.5578,25.34035,597.8782
506.5454,25.34218,597.8595
506.5331,25.344,597.8408
506.5207,25.3458,597.822
506.5083,25.34757,597.8032
506.4965,25.34926,597.7851
506.4845,25.35093,597.767
506.4725,25.35259,597.7487
506.4605,25.35424,597.7304
506.4485,25.35587,597.712
506.4364,25.35748,597.6935
506.4242,25.35909,597.675
506.412,25.36067,597.6564
506.3998,25.36225,597.6376
506.3875,25.36381,597.6188
506.3752,25.36535,597.5999
506.3629,25.36688,597.5809
506.351,25.36834,597.5626
506.3391,25.36977,597.5444
506.3273,25.37118,597.5262
506.3154,25.37258,597.5079
506.3034,25.37397,597.4894
506.2914,25.37534,597.4709
506.2794,25.3767,597.4523
506.2673,25.37804,597.4337
506.2552,25.37938,597.415
506.243,25.38069,597.3962
506.2309,25.382,597.3773
506.2186,25.38328,597.3583
506.2063,25.38456,597.3392
506.1945,25.38577,597.3209
506.1827,25.38695,597.3026
506.171,25.38812,597.2843
506.1591,25.38928,597.2659
506.1472,25.39043,597.2474
506.1353,25.39156,597.2289
506.1234,25.39267,597.2103
506.1114,25.39378,597.1916
506.0994,25.39487,597.1728
506.0873,25.39595,597.154
506.0752,25.39701,597.1351
506.063,25.39806,597.1161
506.0509,25.39909,597.097
506.0387,25.40011,597.0779
506.0264,25.40112,597.0587
506.0142,25.40212,597.0396
506.002,25.40311,597.0206
505.9899,25.40409,597.0016
505.9778,25.40506,596.9827
505.9657,25.40601,596.9639
505.9537,25.40696,596.9451
505.9417,25.40789,596.9265
505.9297,25.40881,596.9078
505.9178,25.40973,596.8892
505.9059,25.41063,596.8707
505.8941,25.41152,596.8523
505.8823,25.4124,596.8338
505.8705,25.41327,596.8156
505.8588,25.41413,596.7972
505.847,25.41498,596.7791
505.835,25.41584,596.7603
505.8227,25.41672,596.7413
505.8104,25.41758,596.7223
505.7982,25.41843,596.7032
505.786,25.41927,596.6844
505.7739,25.4201,596.6656
505.7618,25.42091,596.6469
505.7497,25.42172,596.6281
505.7377,25.42251,596.6096
505.7257,25.4233,596.5909
505.7137,25.42406,596.5725
505.7018,25.42483,596.5541
505.6899,25.42558,596.5358
505.6781,25.42631,596.5174
505.6663,25.42704,596.4992
505.6545,25.42776,596.4811
505.6422,25.4285,596.4621
505.6299,25.42923,596.4431
505.6176,25.42994,596.4241
505.6053,25.43065,596.4053
505.5931,25.43135,596.3864
505.5809,25.43203,596.3677
505.5688,25.4327,596.3491
505.5567,25.43336,596.3304
505.5446,25.43401,596.3119
505.5326,25.43465,596.2934
505.5206,25.43527,596.2751
505.5088,25.43589,596.2568
505.4969,25.43649,596.2385
505.485,25.43707,596.2203
505.4731,25.43765,596.2021
505.4607,25.43825,596.183
505.4483,25.43884,596.1641
505.436,25.43941,596.1452
505.4237,25.43997,596.1264
505.4115,25.44051,596.1076
505.3993,25.44105,596.0889
505.3871,25.44157,596.0704
505.375,25.44208,596.0519
505.3629,25.44258,596.0334
505.3509,25.44307,596.0149
505.3389,25.44354,595.9967
505.327,25.444,595.9784
505.315,25.44445,595.9603
505.3032,25.44489,595.9421
505.2907,25.44534,595.9231
505.2784,25.44577,595.9042
505.266,25.44619,595.8853
505.2537,25.4466,595.8665
505.2414,25.447,595.8478
505.2292,25.44739,595.8292
505.217,25.44776,595.8105
505.2049,25.44811,595.7921
505.1927,25.44846,595.7737
505.1807,25.44879,595.7553
505.1687,25.44912,595.7371
505.1568,25.44942,595.7188
505.1449,25.44972,595.7007
505.1327,25.45001,595.6821
505.1202,25.4503,595.6631
505.1078,25.45057,595.6443
505.0955,25.45083,595.6254
505.0832,25.45108,595.6068
505.0709,25.45131,595.5881
505.0588,25.45153,595.5695
505.0466,25.45173,595.551
505.0345,25.45193,595.5326
505.0225,25.45211,595.5142
505.0105,25.45228,595.496
504.9985,25.45243,595.4778
504.9866,25.45258,595.4597
504.9742,25.45272,595.4407
504.9618,25.45284,595.4219
504.9495,25.45295,595.403
504.9371,25.45304,595.3843
504.9249,25.45313,595.3656
504.9127,25.4532,595.347
504.9005,25.45325,595.3285
504.8884,25.4533,595.31
504.8763,25.45333,595.2916
504.8643,25.45335,595.2733
504.8524,25.45335,595.255
504.8404,25.45335,595.2369
504.8281,25.45333,595.2181
504.8158,25.45329,595.1992
504.8034,25.45324,595.1803
504.7912,25.45318,595.1616
504.7789,25.45311,595.1429
504.7668,25.45302,595.1243
504.7546,25.45292,595.1058
504.7426,25.4528,595.0873
504.7306,25.45267,595.0688
504.7186,25.45254,595.0505
504.7067,25.45238,595.0323
504.6947,25.45222,595.0139
504.6824,25.45203,594.9949
504.6701,25.45183,594.9761
504.6579,25.45161,594.9573
504.6456,25.45139,594.9385
504.6336,25.45115,594.9199
504.6215,25.4509,594.9012
504.6094,25.45063,594.8827
504.5975,25.45035,594.8643
504.5856,25.45006,594.8459
504.5737,25.44976,594.8276
504.5618,25.44944,594.8091
504.5496,25.4491,594.7902
504.5374,25.44874,594.7713
504.5252,25.44837,594.7524
504.5131,25.44799,594.7336
504.5011,25.4476,594.715
504.4891,25.44719,594.6964
504.4772,25.44677,594.6778
504.4654,25.44634,594.6592
504.4535,25.44589,594.6407
504.4418,25.44544,594.6224
504.4297,25.44496,594.6036
504.4177,25.44446,594.5847
504.4056,25.44395,594.5657
504.3936,25.44342,594.5469
504.3817,25.44289,594.5281
504.3698,25.44234,594.5093
504.358,25.44178,594.4907
504.3463,25.44121,594.472
504.3345,25.44063,594.4536
504.3229,25.44003,594.435
504.3111,25.43942,594.4163
504.2991,25.43878,594.3972
504.2873,25.43813,594.3782
504.2754,25.43747,594.3593
504.2636,25.43679,594.3404
504.2519,25.43611,594.3216
504.2403,25.43542,594.3028
504.2287,25.43471,594.2841
504.2171,25.43399,594.2654
504.2056,25.43327,594.2468
504.1939,25.43252,594.2278
504.1822,25.43175,594.2088
504.1705,25.43097,594.1896
504.1589,25.43018,594.1707
504.1473,25.42938,594.1517
504.1358,25.42857,594.1328
504.1244,25.42775,594.1139
504.113,25.42692,594.0951
504.1016,25.42608,594.0763
504.0903,25.42523,594.0574
504.0788,25.42435,594.0383
504.0673,25.42346,594.0191
504.0559,25.42257,593.9999
504.0445,25.42166,593.9808
504.0331,25.42075,593.9617
504.0219,25.41982,593.9427
504.0107,25.4189,593.9237
503.9996,25.41796,593.9047
503.9885,25.41701,593.8857
503.9773,25.41604,593.8665
503.966,25.41506,593.8472
503.9549,25.41408,593.8279
503.9438,25.41308,593.8087
503.9327,25.41208,593.7895
503.9217,25.41108,593.7703
503.9107,25.41006,593.751
503.8998,25.40904,593.7319
503.889,25.40802,593.7127
503.8781,25.40697,593.6934
503.8672,25.40592,593.674
503.8563,25.40486,593.6546
503.8455,25.4038,593.6352
503.8347,25.40273,593.6158
503.824,25.40166,593.5964
503.8134,25.40059,593.577
503.8027,25.39951,593.5577
503.7921,25.39842,593.5383
503.7816,25.39732,593.5188
503.771,25.39622,593.4993
503.7604,25.39512,593.4797
503.75,25.39401,593.4602
503.7396,25.3929,593.4406
503.7292,25.39179,593.421
503.7189,25.39068,593.4015
503.7086,25.38956,593.3819
503.6983,25.38844,593.3623
503.688,25.38732,593.3426
503.6779,25.3862,593.3229
503.6677,25.38507,593.3032
503.6576,25.38395,593.2835
503.6475,25.38282,593.2638
503.6375,25.38169,593.244
503.6275,25.38057,593.2242
503.6176,25.37944,593.2045
503.6076,25.37831,593.1846
503.5978,25.37719,593.1648
503.588,25.37608,593.145
503.5782,25.37496,593.1251
503.5685,25.37384,593.1052
503.5588,25.37272,593.0853
503.5491,25.37161,593.0653
503.5395,25.3705,593.0453
503.53,25.36939,593.0253
503.5204,25.36828,593.0052
503.511,25.36719,592.9852
503.5016,25.3661,592.9653
503.4922,25.36501,592.9453
503.4828,25.36393,592.9252
503.4736,25.36285,592.905
503.4643,25.36178,592.8849
503.455,25.36071,592.8647
503.4458,25.35964,592.8444
503.4366,25.35858,592.8241
503.4276,25.35754,592.8041
503.4186,25.3565,592.7839
503.4096,25.35548,592.7638
503.4007,25.35445,592.7435
503.3918,25.35343,592.7233
503.3829,25.35242,592.7029
503.374,25.35142,592.6824
503.3652,25.35041,592.6619
503.3564,25.34942,592.6414
503.3478,25.34846,592.6212
503.3392,25.3475,592.601
503.3306,25.34655,592.5806
503.322,25.3456,592.5603
503.3135,25.34467,592.5398
503.305,25.34373,592.5193
503.2965,25.34281,592.4987
503.288,25.3419,592.478
503.2796,25.341,592.4573
503.2713,25.34011,592.4368
503.2631,25.33925,592.4165
503.2549,25.33839,592.396
503.2468,25.33755,592.3755
503.2386,25.33671,592.355
503.2305,25.33588,592.3342
503.2223,25.33506,592.3135
503.2142,25.33424,592.2927
503.2061,25.33344,592.2718
503.1981,25.33265,592.2509
503.1902,25.3319,592.2305
503.1824,25.33115,592.21
503.1746,25.33041,592.1895
503.1668,25.32968,592.1688
503.1591,25.32896,592.1481
503.1513,25.32825,592.1272
503.1436,25.32756,592.1063
503.1358,25.32687,592.0853
503.1281,25.32619,592.0642
503.1204,25.32553,592.0432
503.1129,25.3249,592.0227
503.1055,25.32428,592.0021
503.098,25.32367,591.9814
503.0906,25.32307,591.9606
503.0832,25.32249,591.9398
503.0758,25.32191,591.9188
503.0683,25.32134,591.8977
503.0609,25.32079,591.8766
503.0535,25.32025,591.8553
503.0461,25.31972,591.834
503.039,25.31921,591.8134
503.0319,25.31873,591.7927
503.0247,25.31825,591.772
503.0177,25.31779,591.7511
503.0106,25.31733,591.7302
503.0035,25.31689,591.7092
502.9964,25.31646,591.688
502.9893,25.31604,591.6669
502.9822,25.31564,591.6455
502.9751,25.31524,591.6241
502.9681,25.31487,591.6028
502.9613,25.31451,591.5822
502.9545,25.31417,591.5614
502.9477,25.31384,591.5405
502.9409,25.31352,591.5195
502.9341,25.31321,591.4985
502.9274,25.31292,591.4774
502.9205,25.31264,591.4562
502.9138,25.31237,591.4348
502.9069,25.31211,591.4134
502.9001,25.31186,591.3918
502.8933,25.31163,591.3703
502.8868,25.31142,591.3496
502.8804,25.31123,591.3287
502.8738,25.31104,591.3079
502.8674,25.31086,591.2869
502.8608,25.3107,591.2658
502.8543,25.31055,591.2446
502.8478,25.31042,591.2233
502.8413,25.31029,591.202
502.8348,25.31018,591.1805
502.8282,25.31008,591.1589
502.8217,25.30999,591.1373
502.8152,25.30992,591.1158
502.809,25.30985,591.095
502.8028,25.30981,591.0742
502.7965,25.30977,591.0532
502.7903,25.30975,591.032
502.784,25.30974,591.0109
502.7777,25.30974,590.9896
502.7715,25.30975,590.9683
502.7652,25.30977,590.9469
502.7589,25.30981,590.9254
502.7526,25.30986,590.9037
502.7463,25.30993,590.882
502.74,25.31,590.8602
502.734,25.31008,590.8393
502.7281,25.31015,590.8184
502.7222,25.31023,590.7974
502.7164,25.31031,590.7764
502.7105,25.31039,590.7552
502.7048,25.31047,590.7341
502.6991,25.31056,590.7128
502.6934,25.31064,590.6914
502.6878,25.31072,590.67
502.6822,25.31081,590.6485
502.6767,25.31089,590.627
502.6711,25.31098,590.6053
502.6656,25.31106,590.5836
502.6602,25.31115,590.5618
502.6548,25.31124,590.54
502.6494,25.31133,590.5181
502.6441,25.31141,590.4961
502.6389,25.3115,590.474
502.6337,25.31159,590.4521
502.6288,25.31168,590.4311
502.6239,25.31177,590.4097
502.619,25.31186,590.3885
502.6142,25.31194,590.3672
502.6093,25.31204,590.3458
502.6046,25.31213,590.3243
502.5998,25.31222,590.3028
502.5952,25.31231,590.2813
502.5905,25.3124,590.2595
502.5859,25.3125,590.2379
502.5813,25.31259,590.2161
502.5767,25.31268,590.1943
502.5722,25.31278,590.1724
502.5677,25.31288,590.1505
502.5632,25.31297,590.1284
502.5588,25.31307,590.1063
502.5544,25.31317,590.0842
502.5501,25.31327,590.062
502.5458,25.31337,590.0397
502.5416,25.31347,590.0181
502.5375,25.31356,589.9966
502.5335,25.31366,589.9752
502.5295,25.31376,589.9537
502.5255,25.31386,589.9322
502.5215,25.31396,589.9105
502.5177,25.31406,589.8889
502.5138,25.31417,589.8672
502.5099,25.31427,589.8454
502.5061,25.31437,589.8236
502.5023,25.31447,589.8018
502.4985,25.31458,589.7798
502.4948,25.31468,589.7579
502.4911,25.31479,589.7358
502.4874,25.3149,589.7138
502.4837,25.31501,589.6917
502.4801,25.31511,589.6695
502.4765,25.31522,589.6473
502.473,25.31533,589.625
502.4694,25.31545,589.6027
502.4659,25.31556,589.5804
502.4626,25.31566,589.5589
502.4593,25.31577,589.5373
502.456,25.31588,589.5157
502.4526,25.31599,589.494
502.4494,25.3161,589.4723
502.4462,25.31622,589.4506
502.443,25.31633,589.4288
502.4399,25.31644,589.4069
502.4368,25.31656,589.3849
502.4336,25.31668,589.363
502.4305,25.31679,589.3411
502.4275,25.31691,589.3191
502.4244,25.31702,589.2969
502.4214,25.31714,589.2749
502.4184,25.31726,589.2527
502.4155,25.31738,589.2305
502.4125,25.3175,589.2083
502.4096,25.31762,589.186
502.4067,25.31775,589.1637
502.4038,25.31787,589.1413
502.401,25.31799,589.119
502.3983,25.31812,589.0971
502.3956,25.31824,589.0755
502.3929,25.31836,589.0537
502.3903,25.31848,589.0319
502.3876,25.3186,589.0101
502.385,25.31873,588.9882
502.3824,25.31885,588.9664
502.3799,25.31898,588.9445
502.3773,25.31911,588.9225
502.3748,25.31923,588.9005
502.3723,25.31936,588.8785
502.3698,25.31949,588.8564
502.3674,25.31962,588.8344
502.3649,25.31975,588.8122
502.3625,25.31988,588.79
502.3601,25.32001,588.7678
502.3577,25.32015,588.7456
502.3553,25.32028,588.7233
502.3531,25.32042,588.701
502.3507,25.32055,588.6786
502.3484,25.32069,588.6563
502.3461,25.32083,588.6339
502.3439,25.32096,588.6118
502.3417,25.32109,588.59
502.3396,25.32123,588.5682
502.3375,25.32137,588.5463
502.3354,25.32151,588.5245
502.3333,25.32164,588.5024
502.3312,25.32178,588.4807
502.3292,25.32192,588.4586
502.3271,25.32206,588.4366
502.3251,25.3222,588.4146
502.3231,25.32235,588.3925
502.3212,25.32249,588.3704
502.3192,25.32263,588.3483
502.3172,25.32278,588.326
502.3153,25.32293,588.3038
502.3134,25.32307,588.2817
502.3115,25.32322,588.2595
502.3096,25.32336,588.2371
502.3078,25.32351,588.2148
502.306,25.32366,588.1925
502.3041,25.32381,588.1701
502.3023,25.32397,588.1477
502.3006,25.32412,588.1253
502.2988,25.32427,588.1033
502.2971,25.32442,588.0814
502.2954,25.32457,588.0596
502.2938,25.32472,588.0377
502.2921,25.32487,588.0156
502.2905,25.32502,587.9937
502.2888,25.32518,587.9717
502.2872,25.32533,587.9496
502.2856,25.32549,587.9276
502.284,25.32564,587.9055
