x,y,z
612.4869,20.0493,582.96
612.509,20.04794,583.0011
612.5311,20.04658,583.0422
612.5532,20.0452,583.0833
612.5753,20.04383,583.1245
612.5974,20.04244,583.1658
612.6194,20.04106,583.2068
612.6412,20.03967,583.2477
612.6631,20.03828,583.2888
612.6849,20.03688,583.3298
612.7068,20.03548,583.3708
612.7287,20.03407,583.412
612.7505,20.03265,583.4532
612.7723,20.03123,583.4944
612.7942,20.0298,583.5356
612.816,20.02836,583.577
612.8378,20.02692,583.6183
612.8596,20.02547,583.6596
612.8812,20.02403,583.7007
612.9028,20.02258,583.7418
612.9244,20.02112,583.783
612.946,20.01966,583.8242
612.9675,20.01819,583.8655
612.9891,20.01671,583.9067
613.0107,20.01523,583.9481
613.0322,20.01374,583.9895
613.0538,20.01224,584.0309
613.0753,20.01074,584.0724
613.0969,20.00923,584.1139
613.1182,20.00772,584.1552
613.1395,20.00621,584.1964
613.1608,20.00469,584.2377
613.1821,20.00316,584.2791
613.2034,20.00163,584.3204
613.2247,20.00009,584.3619
613.246,19.99855,584.4034
613.2673,19.99699,584.4449
613.2885,19.99543,584.4865
613.3098,19.99386,584.5281
613.331,19.99229,584.5697
613.3521,19.99072,584.6111
613.3731,19.98914,584.6526
613.3942,19.98755,584.694
613.4152,19.98596,584.7355
613.4362,19.98437,584.777
613.4572,19.98276,584.8186
613.4781,19.98115,584.8602
613.499,19.97953,584.9019
613.52,19.9779,584.9436
613.5409,19.97626,584.9853
613.5618,19.97462,585.0271
613.5827,19.97297,585.0688
613.6035,19.97133,585.1104
613.6241,19.96968,585.152
613.6448,19.96802,585.1936
613.6655,19.96635,585.2353
613.6862,19.96468,585.277
613.7068,19.963,585.3188
613.7275,19.96131,585.3606
613.748,19.95961,585.4024
613.7687,19.95791,585.4443
613.7892,19.9562,585.4862
613.8098,19.95448,585.5281
613.8303,19.95276,585.5699
613.8506,19.95103,585.6117
613.871,19.9493,585.6534
613.8914,19.94757,585.6953
613.9117,19.94582,585.7372
613.932,19.94407,585.7791
613.9523,19.9423,585.821
613.9726,19.94054,585.863
613.9929,19.93876,585.905
614.0131,19.93697,585.947
614.0333,19.93518,585.9891
614.0535,19.93338,586.0313
614.0735,19.93159,586.0731
614.0936,19.92978,586.1151
614.1136,19.92797,586.157
614.1335,19.92615,586.199
614.1535,19.92432,586.2411
614.1735,19.92248,586.2832
614.1934,19.92064,586.3253
614.2133,19.91879,586.3674
614.2332,19.91693,586.4096
614.253,19.91506,586.4518
614.2728,19.91319,586.4941
614.2926,19.9113,586.5364
614.3123,19.90942,586.5785
614.3319,19.90753,586.6206
614.3516,19.90564,586.6627
614.3712,19.90373,586.705
614.3907,19.90182,586.7472
614.4103,19.89989,586.7894
614.4298,19.89796,586.8317
614.4493,19.89603,586.8741
614.4688,19.89408,586.9164
614.4882,19.89212,586.9589
614.5077,19.89016,587.0013
614.527,19.8882,587.0437
614.5463,19.88623,587.086
614.5656,19.88425,587.1283
614.5848,19.88226,587.1707
614.6039,19.88027,587.213
614.6231,19.87827,587.2554
614.6423,19.87626,587.2979
614.6614,19.87424,587.3404
614.6805,19.87221,587.3829
614.6995,19.87017,587.4255
614.7186,19.86813,587.4681
614.7375,19.86608,587.5107
614.7565,19.86402,587.5532
614.7753,19.86196,587.5957
614.7942,19.85989,587.6382
614.813,19.85782,587.6807
614.8317,19.85573,587.7233
614.8505,19.85364,587.7659
614.8692,19.85153,587.8086
614.8879,19.84942,587.8512
614.9065,19.8473,587.8939
614.9252,19.84517,587.9367
614.9437,19.84304,587.9795
614.9623,19.84089,588.0223
614.9807,19.83875,588.0648
614.999,19.8366,588.107
615.0173,19.83442,588.1493
615.0357,19.83222,588.1917
615.0541,19.82999,588.2341
615.0725,19.82773,588.2766
615.091,19.82545,588.3192
615.1096,19.82314,588.3618
615.1281,19.82081,588.4045
615.1467,19.81845,588.4473
615.1653,19.81606,588.4901
615.184,19.81365,588.533
615.2027,19.81121,588.5759
615.2215,19.80875,588.6189
615.2402,19.80626,588.662
615.2591,19.80375,588.7051
615.2778,19.80124,588.748
615.2962,19.79874,588.7902
615.3146,19.79622,588.8324
615.3331,19.79367,588.8747
615.3516,19.7911,588.9171
615.3702,19.78851,588.9595
615.3888,19.7859,589.002
615.4074,19.78326,589.0446
615.426,19.7806,589.0872
615.4447,19.77792,589.1298
615.4634,19.77522,589.1725
615.4822,19.77249,589.2153
615.5009,19.76974,589.2582
615.5197,19.76698,589.301
615.5386,19.76418,589.344
615.5574,19.76137,589.387
615.5763,19.75853,589.4301
615.5949,19.75572,589.4725
615.6135,19.75291,589.5147
615.632,19.75008,589.557
615.6506,19.74722,589.5993
615.6692,19.74435,589.6417
615.6878,19.74146,589.6841
615.7064,19.73855,589.7265
615.7251,19.73562,589.769
615.7438,19.73266,589.8116
615.7626,19.72969,589.8542
615.7813,19.7267,589.897
615.8,19.72369,589.9397
615.8189,19.72066,589.9825
615.8377,19.71762,590.0253
615.8566,19.71455,590.0682
615.8754,19.71147,590.1111
615.8943,19.70836,590.1542
615.913,19.70528,590.1966
615.9316,19.70221,590.2388
615.9501,19.69912,590.2811
615.9688,19.69601,590.3234
615.9874,19.69288,590.3657
616.006,19.68974,590.4081
616.0247,19.68658,590.4506
616.0433,19.6834,590.493
616.0621,19.6802,590.5356
616.0807,19.67699,590.5782
616.0995,19.67377,590.6208
616.1183,19.67052,590.6635
616.1371,19.66726,590.7063
616.1559,19.66398,590.7491
616.1747,19.66069,590.7919
616.1935,19.65738,590.8348
616.2124,19.65405,590.8777
616.2312,19.65073,590.9205
616.2498,19.64744,590.9627
616.2683,19.64413,591.0049
616.2869,19.64081,591.0472
616.3055,19.63747,591.0896
616.3241,19.63412,591.132
616.3427,19.63075,591.1744
616.3613,19.62737,591.2169
616.38,19.62397,591.2594
616.3987,19.62056,591.302
616.4174,19.61714,591.3446
616.4361,19.6137,591.3873
616.4548,19.61025,591.4299
616.4736,19.60678,591.4727
616.4923,19.6033,591.5155
616.511,19.59981,591.5583
616.5298,19.5963,591.6012
616.5486,19.59278,591.6441
616.5673,19.58928,591.6867
616.5858,19.5858,591.7289
616.6043,19.5823,591.7712
616.6228,19.57879,591.8136
616.6414,19.57526,591.856
616.6599,19.57173,591.8984
616.6785,19.56818,591.9409
616.6971,19.56462,591.9834
616.7156,19.56105,592.0259
616.7343,19.55746,592.0685
616.7529,19.55387,592.1112
616.7715,19.55026,592.1539
616.7902,19.54664,592.1966
616.8088,19.54301,592.2393
616.8275,19.53937,592.2821
616.8461,19.53571,592.325
616.8648,19.53205,592.3679
616.8835,19.52837,592.4108
616.902,19.52471,592.4534
616.9205,19.52107,592.4957
616.9388,19.51742,592.5381
616.9573,19.51376,592.5804
616.9758,19.51009,592.6229
616.9942,19.5064,592.6654
617.0126,19.50271,592.7079
617.0311,19.49901,592.7504
617.0496,19.49529,592.793
617.0681,19.49157,592.8356
617.0865,19.48784,592.8783
617.1051,19.4841,592.921
617.1236,19.48035,592.9637
617.1421,19.47659,593.0065
617.1606,19.47282,593.0493
617.1791,19.46904,593.0922
617.1977,19.46525,593.135
617.2162,19.46145,593.178
617.2347,19.45765,593.2208
617.253,19.45389,593.2632
617.2713,19.45012,593.3057
617.2896,19.44634,593.3481
617.3079,19.44255,593.3906
617.3262,19.43875,593.4331
617.3445,19.43495,593.4757
617.3629,19.43114,593.5183
617.3812,19.42731,593.5609
617.3995,19.42349,593.6036
617.4178,19.41965,593.6463
617.4362,19.41581,593.689
617.4545,19.41195,593.7318
617.4729,19.40809,593.7745
617.4913,19.40423,593.8174
617.5096,19.40035,593.8603
617.528,19.39647,593.9031
617.5463,19.39258,593.9461
617.5647,19.38869,593.9891
617.5829,19.38481,594.0318
617.6011,19.38095,594.0743
617.6192,19.37708,594.1168
617.6373,19.37321,594.1594
617.6555,19.36932,594.202
617.6736,19.36543,594.2446
617.6918,19.36154,594.2872
617.7099,19.35764,594.3299
617.728,19.35373,594.3726
617.7462,19.34982,594.4154
617.7643,19.3459,594.4582
617.7825,19.34198,594.501
617.8006,19.33805,594.5438
617.8188,19.33411,594.5867
617.8369,19.33017,594.6296
617.855,19.32622,594.6725
617.8732,19.32227,594.7155
617.8914,19.31831,594.7585
617.9095,19.31435,594.8015
617.9275,19.31041,594.8442
617.9454,19.30648,594.8868
617.9634,19.30255,594.9294
617.9813,19.29861,594.9721
617.9992,19.29466,595.0148
618.0172,19.29072,595.0576
618.0351,19.28676,595.1003
618.053,19.2828,595.1431
618.0709,19.27884,595.1859
618.0889,19.27487,595.2288
618.1068,19.2709,595.2716
618.1247,19.26693,595.3145
618.1426,19.26295,595.3574
618.1605,19.25897,595.4004
618.1785,19.25498,595.4434
618.1964,19.25099,595.4864
618.2142,19.24699,595.5294
618.2321,19.24299,595.5725
618.25,19.23899,595.6155
618.2678,19.23502,595.6584
618.2855,19.23104,595.7011
618.3032,19.22707,595.7439
618.3209,19.22309,595.7867
618.3386,19.21911,595.8295
618.3563,19.21513,595.8723
618.374,19.21115,595.9152
618.3917,19.20716,595.9581
618.4093,19.20317,596.001
618.427,19.19917,596.0439
618.4446,19.19518,596.0869
618.4623,19.19118,596.1299
618.4799,19.18718,596.173
618.4976,19.18317,596.216
618.5152,19.17917,596.259
618.5328,19.17516,596.3021
618.5505,19.17115,596.3453
618.5681,19.16714,596.3884
618.5856,19.16312,596.4316
618.6032,19.15912,596.4746
618.6206,19.15514,596.5175
618.6381,19.15115,596.5604
618.6555,19.14716,596.6033
618.6729,19.14317,596.6462
618.6903,19.13918,596.6892
618.7077,19.13519,596.7322
618.7251,19.1312,596.7752
618.7425,19.1272,596.8182
618.7599,19.12321,596.8613
618.7772,19.11921,596.9044
618.7946,19.11521,596.9475
618.812,19.11121,596.9906
618.8293,19.10721,597.0338
618.8466,19.10321,597.0769
618.8639,19.09921,597.1201
618.8812,19.09521,597.1633
618.8985,19.09121,597.2065
618.9158,19.08721,597.2498
618.933,19.08321,597.2931
618.9502,19.07924,597.3361
618.9673,19.07526,597.3792
618.9844,19.07129,597.4222
619.0016,19.06731,597.4653
619.0187,19.06334,597.5084
619.0358,19.05936,597.5515
619.0529,19.05539,597.5947
619.0699,19.05142,597.6378
619.0869,19.04744,597.681
619.104,19.04347,597.7242
619.121,19.0395,597.7675
619.138,19.03553,597.8107
619.155,19.03156,597.8539
619.172,19.02759,597.8972
619.189,19.02362,597.9406
619.2059,19.01965,597.9839
619.2229,19.01568,598.0272
619.2398,19.01172,598.0706
619.2567,19.00775,598.114
619.2736,19.00381,598.1572
619.2903,18.99987,598.2004
619.3071,18.99593,598.2437
619.3239,18.99199,598.2869
619.3407,18.98806,598.3301
619.3574,18.98412,598.3734
619.3741,18.98019,598.4167
619.3909,18.97626,598.46
619.4075,18.97233,598.5033
619.4242,18.96841,598.5466
619.4409,18.96449,598.59
619.4575,18.96056,598.6334
619.4742,18.95664,598.6768
619.4908,18.95273,598.7202
619.5074,18.94881,598.7636
619.5239,18.9449,598.8071
619.5405,18.94099,598.8506
619.5571,18.93709,598.894
619.5736,18.93318,598.9376
619.5901,18.92929,598.9811
619.6065,18.9254,599.0244
619.6229,18.92152,599.0678
619.6393,18.91765,599.1112
619.6557,18.91377,599.1546
619.6721,18.90991,599.1981
619.6884,18.90604,599.2415
619.7047,18.90218,599.285
619.721,18.89832,599.3284
619.7373,18.89446,599.3719
619.7536,18.89061,599.4154
619.7698,18.88676,599.459
619.7861,18.88292,599.5025
619.8022,18.87907,599.5461
619.8185,18.87524,599.5897
619.8346,18.87141,599.6332
619.8508,18.86758,599.6769
619.8669,18.86375,599.7205
619.883,18.85993,599.7641
619.8991,18.85611,599.8078
619.9152,18.85231,599.8514
619.9312,18.84851,599.895
619.9471,18.84472,599.9385
619.9631,18.84093,599.9821
619.9791,18.83715,600.0258
619.9949,18.83337,600.0693
620.0109,18.8296,600.113
620.0267,18.82583,600.1566
620.0426,18.82206,600.2003
620.0584,18.8183,600.244
620.0742,18.81455,600.2877
620.09,18.8108,600.3314
620.1058,18.80706,600.3751
620.1216,18.80332,600.4188
620.1373,18.79959,600.4625
620.153,18.79586,600.5063
620.1686,18.79214,600.55
620.1843,18.78843,600.5939
620.2,18.78472,600.6377
620.2156,18.78101,600.6815
620.2311,18.77732,600.7253
620.2466,18.77363,600.769
620.2621,18.76995,600.8128
620.2776,18.76628,600.8566
620.2932,18.76261,600.9004
620.3086,18.75895,600.9442
620.324,18.75529,600.988
620.3394,18.75165,601.0319
620.3547,18.748,601.0757
620.3701,18.74437,601.1196
620.3854,18.74074,601.1635
620.4007,18.73712,601.2073
620.416,18.7335,601.2513
620.4312,18.72989,601.2952
620.4464,18.72629,601.3391
620.4616,18.7227,601.3831
620.4767,18.71911,601.427
620.4919,18.71553,601.4709
620.507,18.71195,601.5149
620.5221,18.70839,601.5589
620.5372,18.70483,601.6028
620.5522,18.70128,601.6469
620.5672,18.69774,601.6909
620.5822,18.69421,601.7349
620.5971,18.69068,601.7788
620.612,18.68716,601.8229
620.6269,18.68365,601.8669
620.6418,18.68015,601.9109
620.6566,18.67665,601.955
620.6714,18.67316,601.999
620.6862,18.66969,602.0432
620.7009,18.66622,602.0872
620.7156,18.66275,602.1313
620.7303,18.6593,602.1754
620.745,18.65585,602.2195
620.7596,18.65242,602.2637
620.7742,18.64899,602.3078
620.7888,18.64557,602.3519
620.8034,18.64216,602.3961
620.8179,18.63875,602.4402
620.8324,18.63536,602.4844
620.8469,18.63197,602.5286
620.8613,18.6286,602.5729
620.8757,18.62523,602.6171
620.8901,18.62187,602.6613
620.9044,18.61852,602.7055
620.9188,18.61518,602.7498
620.933,18.61185,602.794
620.9473,18.60853,602.8383
620.9615,18.60522,602.8826
620.9757,18.60191,602.9268
620.9899,18.59862,602.9711
621.004,18.59534,603.0154
621.0181,18.59207,603.0597
621.0321,18.5888,603.104
621.0461,18.58555,603.1483
621.0602,18.58231,603.1926
621.0741,18.57907,603.237
621.0881,18.57585,603.2813
621.102,18.57264,603.3257
621.1158,18.56943,603.3701
621.1297,18.56624,603.4146
621.1436,18.56305,603.459
621.1573,18.55988,603.5034
621.1711,18.55672,603.5479
621.1848,18.55356,603.5923
621.1985,18.55042,603.6368
621.2122,18.54729,603.6813
621.2258,18.54417,603.7257
621.2394,18.54106,603.7702
621.2529,18.53796,603.8147
621.2664,18.53488,603.8592
621.2799,18.5318,603.9037
621.2933,18.52874,603.9482
621.3068,18.52569,603.9927
621.3201,18.52264,604.0372
621.3335,18.51962,604.0818
621.3468,18.5166,604.1263
621.36,18.5136,604.1708
621.3733,18.5106,604.2155
621.3865,18.50761,604.2601
621.3997,18.50463,604.3047
621.4129,18.50167,604.3494
621.426,18.49871,604.3941
621.4391,18.49578,604.4388
621.4521,18.49285,604.4835
621.4651,18.48993,604.5282
621.4781,18.48703,604.5729
621.4911,18.48414,604.6176
621.504,18.48126,604.6622
621.5168,18.4784,604.707
621.5297,18.47555,604.7516
621.5424,18.47271,604.7964
621.5552,18.46988,604.8411
621.5679,18.46707,604.8858
621.5806,18.46427,604.9305
621.5932,18.46149,604.9753
621.6058,18.45871,605.02
621.6183,18.45596,605.0648
621.6309,18.4532,605.1096
621.6434,18.45046,605.1545
621.6559,18.44773,605.1994
621.6683,18.44502,605.2443
621.6807,18.44232,605.2892
621.6931,18.43963,605.3341
621.7053,18.43696,605.379
621.7176,18.4343,605.424
621.7299,18.43166,605.4689
621.7421,18.42903,605.5138
621.7542,18.42641,605.5587
621.7663,18.42381,605.6036
621.7784,18.42123,605.6486
621.7904,18.41866,605.6935
621.8024,18.4161,605.7384
621.8143,18.41356,605.7834
621.8262,18.41103,605.8283
621.8381,18.40852,605.8732
621.8499,18.40602,605.9182
621.8616,18.40354,605.9631
621.8734,18.40106,606.0083
621.8851,18.3986,606.0535
621.8969,18.39615,606.0986
621.9085,18.39372,606.1437
621.9201,18.3913,606.1888
621.9316,18.3889,606.234
621.9432,18.38652,606.2791
621.9547,18.38415,606.3243
621.9661,18.3818,606.3694
621.9775,18.37946,606.4146
621.9888,18.37714,606.4597
622.0001,18.37483,606.5049
622.0114,18.37255,606.55
622.0225,18.37027,606.5952
622.0337,18.36802,606.6403
622.0448,18.36578,606.6854
622.0558,18.36356,606.7306
622.0669,18.36135,606.7758
622.0778,18.35916,606.8209
622.0888,18.35698,606.8661
622.0997,18.35481,606.9116
622.1106,18.35266,606.9569
622.1215,18.35053,607.0023
622.1323,18.34842,607.0477
622.143,18.34632,607.093
622.1537,18.34424,607.1384
622.1644,18.34217,607.1838
622.1749,18.34013,607.2292
622.1855,18.3381,607.2745
622.196,18.33609,607.3199
622.2064,18.3341,607.3652
622.2169,18.33212,607.4106
622.2272,18.33017,607.456
622.2375,18.32823,607.5013
622.2478,18.32631,607.5467
622.258,18.32441,607.592
622.2681,18.32253,607.6374
622.2783,18.32066,607.6827
622.2883,18.31881,607.7281
622.2984,18.31697,607.7737
622.3084,18.31515,607.8194
622.3184,18.31335,607.865
622.3283,18.31157,607.9106
622.3381,18.3098,607.9562
622.348,18.30806,608.0018
622.3577,18.30634,608.0474
622.3674,18.30463,608.093
622.3771,18.30295,608.1385
622.3867,18.30128,608.1841
622.3962,18.29963,608.2297
622.4057,18.29801,608.2753
622.4152,18.2964,608.3209
622.4246,18.29481,608.3665
622.4339,18.29324,608.412
622.4432,18.29169,608.4576
622.4524,18.29017,608.5031
622.4616,18.28866,608.5487
622.4707,18.28717,608.5942
622.4799,18.2857,608.64
622.4889,18.28424,608.6859
622.4979,18.28281,608.7317
622.5069,18.28139,608.7775
622.5158,18.28,608.8234
622.5247,18.27863,608.8691
622.5334,18.27728,608.915
622.5422,18.27594,608.9608
622.5509,18.27464,609.0066
622.5595,18.27335,609.0524
622.5681,18.27208,609.0981
622.5766,18.27084,609.1439
622.5851,18.26962,609.1897
622.5934,18.26841,609.2355
622.6018,18.26723,609.2813
622.6101,18.26608,609.327
622.6183,18.26494,609.3727
622.6265,18.26382,609.4185
622.6346,18.26273,609.4642
622.6427,18.26166,609.5102
622.6508,18.2606,609.5563
622.6588,18.25957,609.6023
622.6667,18.25856,609.6483
622.6746,18.25758,609.6944
622.6824,18.25661,609.7404
622.6901,18.25567,609.7864
622.6978,18.25475,609.8324
622.7054,18.25386,609.8784
622.713,18.25299,609.9244
622.7206,18.25214,609.9704
622.728,18.25131,610.0164
622.7354,18.25051,610.0624
622.7427,18.24974,610.1083
622.75,18.24898,610.1543
622.7572,18.24825,610.2002
622.7643,18.24755,610.2462
622.7714,18.24686,610.2921
622.7784,18.2462,610.338
622.7855,18.24557,610.3841
622.7924,18.24495,610.4304
622.7993,18.24436,610.4766
622.8061,18.2438,610.5228
622.8129,18.24326,610.569
622.8196,18.24274,610.6152
622.8262,18.24225,610.6614
622.8328,18.24179,610.7076
622.8393,18.24135,610.7538
622.8457,18.24093,610.8
622.8521,18.24054,610.8462
622.8584,18.24018,610.8923
622.8646,18.23984,610.9385
622.8708,18.23952,610.9846
622.8769,18.23924,611.0308
622.8829,18.23898,611.0768
622.8889,18.23874,611.1229
622.8948,18.23853,611.169
622.9007,18.23835,611.2151
622.9065,18.23819,611.2614
622.9122,18.23806,611.3079
622.9179,18.23795,611.3542
622.9236,18.23787,611.4006
622.9291,18.23782,611.447
622.9346,18.23779,611.4934
622.94,18.2378,611.5398
622.9454,18.23783,611.5861
622.9506,18.23788,611.6324
622.9558,18.23796,611.6788
622.9609,18.23808,611.7251
622.966,18.23821,611.7714
622.971,18.23838,611.8177
622.976,18.23857,611.864
622.9808,18.2388,611.9103
622.9856,18.23905,611.9565
622.9903,18.23932,612.0027
622.9949,18.23963,612.049
622.9995,18.23996,612.0952
623.004,18.24031,612.1411
623.0084,18.24067,612.1869
623.0127,18.24103,612.2328
623.0169,18.24139,612.2789
623.0211,18.24176,612.325
623.0252,18.24214,612.3711
623.0292,18.24252,612.4174
623.0331,18.24291,612.4636
623.037,18.2433,612.51
623.0408,18.2437,612.5564
623.0446,18.24411,612.6029
623.0482,18.24451,612.6495
623.0518,18.24493,612.6961
623.0554,18.24535,612.7428
623.0588,18.24578,612.7896
623.0621,18.24621,612.8364
623.0655,18.24665,612.8833
623.0687,18.24709,612.9302
623.0718,18.24754,612.9772
623.075,18.248,613.0242
623.0779,18.24845,613.0703
623.0808,18.2489,613.1163
623.0836,18.24936,613.1624
623.0864,18.24983,613.2086
623.0891,18.25031,613.2548
623.0917,18.25078,613.3011
623.0942,18.25127,613.3475
623.0967,18.25176,613.3939
623.0991,18.25226,613.4403
623.1015,18.25276,613.4869
623.1038,18.25327,613.5334
623.106,18.25378,613.5801
623.1082,18.2543,613.6268
623.1103,18.25483,613.6735
623.1124,18.25536,613.7203
623.1143,18.2559,613.7672
623.1162,18.25644,613.8141
623.118,18.257,613.8611
623.1199,18.25755,613.9081
623.1216,18.25812,613.9552
623.1232,18.25868,614.0016
623.1248,18.25924,614.0477
623.1263,18.25981,614.0939
623.1277,18.26038,614.1401
623.1291,18.26097,614.1864
623.1304,18.26155,614.2328
623.1317,18.26215,614.2792
623.1329,18.26274,614.3256
623.134,18.26335,614.3721
623.1351,18.26397,614.4186
623.1362,18.26458,614.4653
623.1371,18.26521,614.5119
623.138,18.26584,614.5586
623.1389,18.26648,614.6053
623.1397,18.26712,614.6521
623.1404,18.26777,614.699
623.1411,18.26843,614.7458
623.1417,18.26909,614.7928
623.1423,18.26976,614.8398
623.1428,18.27044,614.8868
623.1432,18.27112,614.9338
623.1436,18.2718,614.98
623.144,18.27248,615.0263
623.1443,18.27317,615.0726
623.1445,18.27387,615.1188
623.1447,18.27457,615.1652
623.1448,18.27528,615.2116
623.1448,18.27599,615.2581
623.1448,18.27672,615.3045
623.1448,18.27744,615.3511
623.1447,18.27818,615.3976
623.1446,18.27892,615.4442
623.1443,18.27967,615.4908
