UnityTime [s],X,Y,Z,RX,RY,RZ,X2,Y2,Z2,RX2,RY2,RZ2,tangent,ERROR y,X - X2,Y - Y2,Z - Z2,RX - RX2,RY - RY2,RZ - RZ2,
23.65903,538.3195,19.20614,642.0873,358.8015,201.1973,2.095452,538.3204,19.20631,642.087,358.8024,201.2014,2.095317,0.1303333,0.0002098083,-0.0009155273,-0.0001735687,0.0003662109,-0.0008544922,-0.004058838,0.0001342297,
23.66403,538.3129,19.20653,642.0703,358.77,201.0283,2.10095,538.3138,19.20672,642.0699,358.7712,201.0342,2.100744,0.1342884,0.0002288818,-0.0009155273,-0.0001926422,0.0003662109,-0.001220703,-0.005905151,0.0002055168,
23.66903,538.3063,19.20692,642.0532,358.7385,200.8613,2.106606,538.3074,19.20713,642.0529,358.7401,200.8702,2.106302,0.1382666,0.0002422333,-0.001037598,-0.000202179,0.0003662109,-0.001617432,-0.00894165,0.00030303,
23.67403,538.2997,19.20734,642.0359,358.707,200.6965,2.112406,538.3008,19.20754,642.0355,358.7085,200.7039,2.112134,0.1423221,0.0002479553,-0.001098633,-0.0002040863,0.0004272461,-0.001495361,-0.007446289,0.0002717972,
23.67903,538.2932,19.20776,642.0186,358.6757,200.5334,2.118363,538.2942,19.20795,642.0182,358.6773,200.5417,2.118053,0.146366,0.0002288818,-0.0009765625,-0.0001907349,0.0003662109,-0.001647949,-0.00831604,0.0003099442,
23.68403,538.2868,19.20819,642.0012,358.6444,200.3719,2.124476,538.2876,19.20836,642.0009,358.6459,200.3797,2.124169,0.1504514,0.0001983643,-0.000793457,-0.0001678467,0.0003051758,-0.001495361,-0.007873535,0.0003068447,
23.68903,538.2803,19.20864,641.9837,358.6133,200.213,2.130714,538.2809,19.20878,641.9835,358.6145,200.2199,2.130446,0.1545839,0.0001659393,-0.0006713867,-0.0001392365,0.0002441406,-0.001190186,-0.006942749,0.0002675056,
23.69403,538.2739,19.2091,641.9661,358.5822,200.0552,2.137112,538.2743,19.20919,641.9659,358.583,200.0596,2.136929,0.1587423,0.0001125336,-0.0004272461,-9.536743E-05,0.0001831055,-0.0008544922,-0.004394531,0.0001831055,
23.69903,538.2674,19.20957,641.9484,358.5511,199.9001,2.143628,538.2676,19.20961,641.9484,358.5514,199.9012,2.143572,0.1629454,5.531311E-05,-0.0002441406,-4.577637E-05,6.103516E-05,-0.0003051758,-0.001113892,5.626678E-05,
23.70403,538.261,19.21005,641.9307,358.5201,199.7458,2.150308,538.2611,19.21007,641.9307,358.5199,199.7457,2.150328,0.1671607,1.907349E-05,-6.103516E-05,-1.716614E-05,0,0.0001525879,0.0001525879,-2.002716E-05,
23.70902,538.2549,19.21053,641.9136,358.4903,199.5995,2.15664,538.2552,19.2106,641.9135,358.4905,199.6012,2.156781,0.1711075,8.392334E-05,-0.0003051758,-7.247925E-05,0.0001220703,-0.000213623,-0.00163269,-0.0001411438,
23.71402,538.2488,19.21101,641.8964,358.4608,199.4561,2.163005,538.2493,19.21112,641.8962,358.4615,199.459,2.163311,0.1750417,0.0001354218,-0.0005493164,-0.0001144409,0.0001831055,-0.0007324219,-0.002929688,-0.000305891,
23.71902,538.2427,19.21151,641.8792,358.4314,199.3136,2.169507,538.2434,19.21165,641.879,358.4325,199.3184,2.169963,0.1789916,0.0001716614,-0.0006713867,-0.0001449585,0.0002441406,-0.001098633,-0.004837036,-0.0004563332,
23.72402,538.2367,19.21201,641.8619,358.4019,199.1719,2.176145,538.2374,19.21218,641.8616,358.4032,199.1787,2.176763,0.1829894,0.000202179,-0.0007324219,-0.0001735687,0.0002441406,-0.001342773,-0.006774902,-0.0006186962,
23.72902,538.2307,19.21253,641.8446,358.3726,199.033,2.182866,538.2315,19.21271,641.8444,358.3742,199.0408,2.183657,0.186983,0.000213623,-0.000793457,-0.0001831055,0.0002441406,-0.001678467,-0.007873535,-0.0007913113,
23.73402,538.2247,19.21306,641.8271,358.3433,198.8947,2.189721,538.2255,19.21325,641.8269,358.345,198.9033,2.190724,0.1910275,0.0002174377,-0.000793457,-0.0001869202,0.0002441406,-0.001708984,-0.008560181,-0.001003504,
23.73902,538.2188,19.2136,641.8096,358.314,198.7588,2.196665,538.2195,19.21378,641.8093,358.3156,198.7657,2.197968,0.1951197,0.0002174377,-0.000793457,-0.0001850128,0.0002441406,-0.001586914,-0.006881714,-0.001303673,
23.74402,538.2128,19.21415,641.792,358.2847,198.6232,2.203752,538.2135,19.21432,641.7917,358.2863,198.6307,2.205291,0.199221,0.0002002716,-0.0007324219,-0.0001716614,0.0002441406,-0.001556396,-0.007553101,-0.00153923,
23.74902,538.2069,19.21471,641.7744,358.2556,198.4894,2.210936,538.2075,19.21486,641.7742,358.2569,198.4952,2.212784,0.2033485,0.000169754,-0.0005493164,-0.0001468658,0.0001831055,-0.001373291,-0.005859375,-0.001848459,
23.75402,538.201,19.21529,641.7567,358.2263,198.3561,2.218255,538.2014,19.2154,641.7565,358.2275,198.3618,2.220387,0.2075062,0.0001277924,-0.0004272461,-0.0001106262,0.0001220703,-0.001190186,-0.005691528,-0.002131701,
23.75902,538.1951,19.21587,641.7388,358.1972,198.2249,2.22566,538.1954,19.21594,641.7388,358.1978,198.2284,2.227947,0.2117114,0.0001022346,-0.0003051758,-7.05719E-05,6.103516E-05,-0.0006713867,-0.003540039,-0.002286673,
23.76402,538.1892,19.21647,641.7209,358.1681,198.0954,2.233157,538.1893,19.21648,641.7209,358.1682,198.0963,2.233925,0.2159399,1.716614E-05,-6.103516E-05,-1.525879E-05,0,-0.0001220703,-0.0009460449,-0.0007677078,
23.76901,538.1835,19.21706,641.7034,358.1396,197.9698,2.239804,538.1836,19.2171,641.7034,358.1397,197.9699,2.239791,0.2200223,4.005432E-05,-6.103516E-05,-3.814697E-05,0,-0.0001220703,-0.0001220703,1.335144E-05,
23.77401,538.1779,19.21766,641.6861,358.1117,197.8475,2.245628,538.1782,19.21774,641.686,358.1123,197.8497,2.245517,0.2239707,0.0001100327,-0.0003051758,-8.010864E-05,6.103516E-05,-0.000579834,-0.002166748,0.0001108646,
23.77901,538.1724,19.21826,641.6688,358.0838,197.7261,2.251551,538.1728,19.21838,641.6686,358.0848,197.7303,2.251343,0.2279397,0.0001373291,-0.0004272461,-0.000120163,0.0001220703,-0.001037598,-0.004150391,0.0002083778,
23.78401,538.1668,19.21888,641.6513,358.056,197.6068,2.257529,538.1674,19.21903,641.6511,358.0573,197.6118,2.257273,0.2319487,0.0001678467,-0.0005493164,-0.0001449585,0.0001831055,-0.001251221,-0.004959106,0.0002567768,
23.78901,538.1612,19.21951,641.6338,358.0282,197.4877,2.263626,538.1619,19.21968,641.6336,358.0296,197.493,2.263344,0.2359892,0.0001945496,-0.0006713867,-0.0001678467,0.0001831055,-0.001373291,-0.005264282,0.0002818108,
23.79401,538.1558,19.22015,641.6162,358.0004,197.3696,2.26981,538.1564,19.22032,641.616,358.002,197.3768,2.269445,0.2400442,0.0002002716,-0.0006103516,-0.0001754761,0.0001831055,-0.001525879,-0.007247925,0.0003647804,
23.79901,538.1502,19.22079,641.5986,357.9727,197.2528,2.276071,538.1509,19.22097,641.5984,357.9742,197.2597,2.275708,0.2441266,0.0002185059,-0.0007324219,-0.0001792908,0.0001831055,-0.001464844,-0.006896973,0.0003628731,
23.80401,538.1448,19.22145,641.5809,357.9448,197.1369,2.28242,538.1454,19.22162,641.5807,357.9463,197.1433,2.282073,0.2482414,0.0001964569,-0.0006103516,-0.0001716614,0.0001831055,-0.001464844,-0.006408691,0.000346899,
23.80901,538.1393,19.22212,641.5632,357.9171,197.0232,2.288811,538.1399,19.22228,641.563,357.9183,197.0273,2.288553,0.2523807,0.0001773834,-0.0005493164,-0.0001544952,0.0001831055,-0.001251221,-0.004119873,0.0002574921,
23.81401,538.1339,19.22281,641.5453,357.8893,196.9091,2.295336,538.1343,19.22293,641.5452,357.8904,196.9131,2.295099,0.2565475,0.0001449585,-0.0004272461,-0.0001277924,0.0001220703,-0.001037598,-0.003997803,0.0002362728,
23.81901,538.1285,19.2235,641.5275,357.8615,196.7965,2.301924,538.1288,19.22359,641.5275,357.8624,196.7998,2.30173,0.2607323,0.0001029968,-0.0003051758,-9.155273E-05,6.103516E-05,-0.0008544922,-0.00328064,0.0001935959,
23.82401,538.123,19.22421,641.5096,357.8338,196.685,2.308587,538.1232,19.22425,641.5096,357.8342,196.6862,2.308498,0.2649471,5.340576E-05,-0.0001831055,-4.577637E-05,6.103516E-05,-0.0003967285,-0.001235962,8.893013E-05,
23.829,538.1177,19.22492,641.4916,357.8061,196.5743,2.315335,538.1177,19.22492,641.4916,357.8059,196.5742,2.315346,0.2692082,3.814697E-06,6.103516E-05,-5.722046E-06,0,0.000213623,9.155273E-05,-1.072884E-05,
23.834,538.1125,19.22563,641.474,357.779,196.4678,2.321805,538.1126,19.22568,641.4739,357.779,196.4675,2.321979,0.2732759,5.722046E-05,-0.0001220703,-5.149841E-05,6.103516E-05,0,0.000289917,-0.0001738071,
23.839,538.1073,19.22634,641.4564,357.7523,196.3625,2.328198,538.1076,19.22644,641.4564,357.7526,196.3637,2.328567,0.2772955,0.0001125336,-0.0003051758,-9.918213E-05,6.103516E-05,-0.0003051758,-0.001159668,-0.0003688335,
23.844,538.1022,19.22706,641.4389,357.7255,196.2581,2.334664,538.1026,19.22719,641.4388,357.7261,196.2609,2.335204,0.2813164,0.0001468658,-0.0004272461,-0.0001296997,0.0001220703,-0.0006103516,-0.002868652,-0.0005393028,
23.849,538.0971,19.22779,641.4214,357.6988,196.1552,2.34117,538.0976,19.22794,641.4213,357.6997,196.1585,2.341927,0.2853466,0.0001716614,-0.0004882813,-0.0001506805,0.0001220703,-0.0008544922,-0.003295898,-0.0007574558,
23.854,538.092,19.22853,641.4037,357.6721,196.0535,2.347735,538.0926,19.2287,641.4036,357.6731,196.0578,2.348706,0.2894166,0.0001945496,-0.0006103516,-0.0001678467,0.0001831055,-0.001068115,-0.004302979,-0.000970602,
23.859,538.0869,19.22928,641.3861,357.6453,195.9518,2.354403,538.0875,19.22945,641.3859,357.6466,195.9564,2.355609,0.2934961,0.0001964569,-0.0006103516,-0.000169754,0.0001831055,-0.001281738,-0.004623413,-0.001206875,
23.864,538.0818,19.23005,641.3683,357.6186,195.8515,2.36111,538.0825,19.23022,641.3681,357.6197,195.8553,2.36263,0.2976313,0.0001983643,-0.0006103516,-0.0001716614,0.0001831055,-0.00112915,-0.00378418,-0.001519203,
23.869,538.0768,19.23082,641.3505,357.5918,195.7513,2.367916,538.0774,19.23098,641.3504,357.5929,195.7554,2.369685,0.3017671,0.0001831055,-0.0005493164,-0.0001602173,0.0001220703,-0.00112915,-0.004104614,-0.001769543,
23.874,538.0718,19.23161,641.3326,357.5651,195.6526,2.374763,538.0723,19.23174,641.3325,357.566,195.6558,2.376858,0.3059447,0.0001602173,-0.0004882813,-0.0001392365,0.0001220703,-0.0009155273,-0.003219604,-0.002094746,
23.879,538.0668,19.2324,641.3148,357.5383,195.5547,2.38167,538.0672,19.23251,641.3146,357.5391,195.557,2.384087,0.310123,0.000125885,-0.0003662109,-0.0001106262,0.0001220703,-0.0007629395,-0.002319336,-0.002416134,
23.884,538.0618,19.23321,641.2968,357.5116,195.4575,2.388644,538.0621,19.23328,641.2968,357.512,195.4583,2.391427,0.3143423,8.773804E-05,-0.0003051758,-7.43866E-05,6.103516E-05,-0.0004577637,-0.0007781982,-0.00278306,
23.88899,538.0568,19.23402,641.2787,357.4847,195.3604,2.395715,538.0569,19.23405,641.2787,357.4849,195.3616,2.397541,0.3185918,3.433228E-05,-0.0001220703,-2.861023E-05,6.103516E-05,-0.0001525879,-0.001266479,-0.001825571,
23.89399,538.0519,19.23485,641.2607,357.4579,195.2641,2.402845,538.052,19.23487,641.2607,357.4578,195.2643,2.403647,0.32284,2.670288E-05,-6.103516E-05,-2.479553E-05,0,0.0001220703,-0.0001831055,-0.0008022785,
23.89899,538.047,19.23568,641.2427,357.4312,195.1706,2.409647,538.0472,19.23575,641.2427,357.4309,195.1687,2.409764,0.3270693,8.010864E-05,-0.0002441406,-7.05719E-05,6.103516E-05,0.0003051758,0.001907349,-0.0001161098,
23.90399,538.0422,19.2365,641.2251,357.4052,195.0784,2.415632,538.0426,19.23661,641.225,357.4052,195.0782,2.415654,0.3311169,0.000125885,-0.0003662109,-0.0001106262,0.0001220703,9.155273E-05,0.0001983643,-2.169609E-05,
23.90899,538.0375,19.23733,641.2075,357.3794,194.9877,2.421637,538.038,19.23747,641.2074,357.3795,194.9885,2.421589,0.3351648,0.0001544952,-0.0004272461,-0.0001354218,0.0001220703,-0.0001525879,-0.0007171631,4.792213E-05,
23.91399,538.0328,19.23817,641.1899,357.3534,194.8978,2.427695,538.0333,19.23833,641.1898,357.3538,194.8994,2.427585,0.3392367,0.0001735687,-0.0004882813,-0.0001525879,0.0001220703,-0.0004272461,-0.001602173,0.0001103878,
23.91899,538.0281,19.23903,641.1721,357.3273,194.8086,2.433808,538.0286,19.23919,641.172,357.3279,194.8107,2.433665,0.3433561,0.0001869202,-0.0005493164,-0.000164032,0.0001220703,-0.0005493164,-0.002120972,0.0001425743,
23.92399,538.0234,19.23989,641.1544,357.3012,194.7193,2.440015,538.024,19.24006,641.1542,357.3019,194.7222,2.439821,0.3474772,0.0001869202,-0.0005493164,-0.000164032,0.0001220703,-0.0007019043,-0.002929688,0.0001935959,
23.92899,538.0188,19.24076,641.1365,357.2752,194.6313,2.446242,538.0193,19.24092,641.1364,357.276,194.6339,2.446053,0.3516223,0.0001792908,-0.0004882813,-0.0001583099,0.0001220703,-0.000793457,-0.002624512,0.0001890659,
23.93399,538.0141,19.24165,641.1186,357.2491,194.5439,2.452527,538.0146,19.24179,641.1185,357.2498,194.5468,2.452336,0.3558133,0.0001678467,-0.0004882813,-0.0001468658,0.0001220703,-0.0006713867,-0.002838135,0.0001914501,
23.93899,538.0095,19.24254,641.1007,357.2229,194.4565,2.458894,538.0099,19.24266,641.1006,357.2236,194.459,2.458724,0.3599994,0.0001430511,-0.0004272461,-0.0001239777,0.0001220703,-0.0006713867,-0.002426147,0.0001704693,
23.94398,538.0049,19.24344,641.0828,357.1968,194.3707,2.465271,538.0052,19.24354,641.0827,357.1973,194.3723,2.465149,0.3642101,0.0001068115,-0.0003051758,-9.346008E-05,6.103516E-05,-0.0005187988,-0.001571655,0.0001218319,
23.94898,538.0002,19.24436,641.0647,357.1706,194.285,2.471725,538.0004,19.24441,641.0646,357.171,194.2862,2.471643,0.3684616,6.29425E-05,-0.0001831055,-5.531311E-05,6.103516E-05,-0.0003356934,-0.001174927,8.201599E-05,
23.95398,537.9957,19.24528,641.0467,357.1445,194.2003,2.478213,537.9957,19.24529,641.0467,357.1446,194.2005,2.478198,0.3727098,3.814697E-06,0,-3.814697E-06,0,-9.155273E-05,-0.0001220703,1.525879E-05,
23.95898,537.9911,19.24622,641.0286,357.1182,194.1156,2.484787,537.9913,19.24626,641.0286,357.1181,194.1155,2.484802,0.3769817,4.577637E-05,-0.0001220703,-4.005432E-05,0,9.155273E-05,1.525879E-05,-1.502037E-05,
23.96398,537.9866,19.24717,641.0104,357.0919,194.0311,2.49143,537.9868,19.24725,641.0104,357.0914,194.0298,2.491546,0.3813007,9.155273E-05,-0.0002441406,-8.010864E-05,6.103516E-05,0.0005493164,0.001266479,-0.0001165867,
23.96898,537.9821,19.24811,640.9925,357.066,193.9499,2.497827,537.9824,19.24822,640.9924,357.0654,193.9475,2.498134,0.3855152,0.0001296997,-0.0003662109,-0.0001144409,6.103516E-05,0.0006408691,0.002380371,-0.0003070831,
23.97398,537.9777,19.24905,640.9747,357.0405,193.8691,2.504088,537.9781,19.24919,640.9747,357.0401,193.8675,2.504611,0.3896286,0.0001714493,-0.0004272461,-0.0001411438,6.103516E-05,0.0003967285,0.001525879,-0.0005233288,
23.97898,537.9733,19.25,640.957,357.0149,193.7897,2.510349,537.9738,19.25015,640.9569,357.0148,193.7888,2.511096,0.393738,0.0001754761,-0.0004882813,-0.0001544952,0.0001220703,0.0001525879,0.0009307861,-0.0007464886,
23.98398,537.9689,19.25096,640.9392,356.9893,193.7099,2.51671,537.9695,19.25112,640.9391,356.9893,193.7093,2.517706,0.3978901,0.0001907349,-0.0005493164,-0.0001659393,0.0001220703,-3.051758E-05,0.0006256104,-0.0009961128,
23.98898,537.9646,19.25193,640.9213,356.9636,193.6309,2.523108,537.9651,19.25209,640.9212,356.9637,193.631,2.524334,0.4020665,0.0001907349,-0.0005493164,-0.0001659393,0.0001220703,-6.103516E-05,-0.0001525879,-0.00122571,
23.99398,537.9603,19.2529,640.9035,356.9379,193.5523,2.529554,537.9608,19.25306,640.9034,356.9382,193.5535,2.530988,0.4062364,0.0001754761,-0.0004882813,-0.0001544952,0.0001220703,-0.0002441406,-0.001174927,-0.001433134,
23.99898,537.956,19.25389,640.8856,356.9122,193.4744,2.536041,537.9564,19.25403,640.8854,356.9124,193.4751,2.537776,0.4104478,0.0001583099,-0.0004272461,-0.0001392365,0.0001220703,-0.0001831055,-0.0007171631,-0.001734495,
24.00397,537.9517,19.2549,640.8677,356.8865,193.3973,2.542556,537.9521,19.255,640.8676,356.8868,193.3979,2.544565,0.4146557,0.0001239777,-0.0003662109,-0.0001087189,6.103516E-05,-0.0003051758,-0.0005950928,-0.002009869,
24.00897,537.9475,19.25591,640.8496,356.8606,193.3206,2.54912,537.9477,19.25598,640.8495,356.8608,193.3207,2.551447,0.4189129,8.392334E-05,-0.0001831055,-7.629395E-05,6.103516E-05,-0.000213623,-9.155273E-05,-0.002327204,
24.01397,537.9432,19.25693,640.8315,356.8348,193.2438,2.555768,537.9433,19.25697,640.8315,356.8349,193.2441,2.558377,0.4231853,4.386902E-05,-0.0001220703,-3.814697E-05,0,-6.103516E-05,-0.0002746582,-0.002609015,
24.01897,537.939,19.25796,640.8135,356.8089,193.1682,2.56242,537.939,19.25797,640.8135,356.8088,193.1678,2.565371,0.4274673,1.525879E-05,0,-1.525879E-05,0,0.0001525879,0.0004272461,-0.002950668,
24.02397,537.9348,19.259,640.7954,356.7831,193.0926,2.569147,537.9349,19.25906,640.7954,356.7828,193.0919,2.571348,0.4317584,6.484985E-05,-0.0001220703,-5.912781E-05,0,0.0002441406,0.0007019043,-0.002201319,
24.02897,537.9305,19.26005,640.7772,356.7571,193.0178,2.575894,537.9308,19.26015,640.7772,356.7565,193.0159,2.577411,0.4360914,0.0001106262,-0.0002441406,-9.918213E-05,6.103516E-05,0.000579834,0.00189209,-0.001517057,
24.03397,537.9263,19.26111,640.759,356.731,192.9427,2.582733,537.9266,19.26124,640.759,356.7303,192.941,2.58349,0.440433,0.0001411438,-0.0003051758,-0.0001277924,6.103516E-05,0.0007629395,0.001693726,-0.0007576942,
24.03897,537.9222,19.26218,640.741,356.7052,192.8696,2.589346,537.9225,19.26232,640.7409,356.7043,192.8669,2.589568,0.4447322,0.0001621246,-0.0003662109,-0.0001449585,6.103516E-05,0.0009460449,0.002670288,-0.0002212524,
24.04397,537.9181,19.26323,640.7231,356.6798,192.798,2.595308,537.9185,19.2634,640.723,356.679,192.7953,2.595522,0.448915,0.0001930101,-0.0004272461,-0.000164032,6.103516E-05,0.000793457,0.002716064,-0.0002143383,
24.04897,537.9141,19.2643,640.7054,356.6544,192.7263,2.60134,537.9146,19.26446,640.7053,356.6539,192.7251,2.601437,0.4530625,0.0001875904,-0.0004272461,-0.0001583099,6.103516E-05,0.0004577637,0.001235962,-9.75132E-05,
24.05397,537.9101,19.26537,640.6874,356.6289,192.6553,2.607404,537.9105,19.26553,640.6874,356.6286,192.6549,2.607444,0.4572787,0.0001754761,-0.0003662109,-0.0001583099,6.103516E-05,0.0003051758,0.0003204346,-3.957748E-05,
24.05897,537.9061,19.26646,640.6696,356.6033,192.585,2.613489,537.9064,19.2666,640.6695,356.6032,192.5844,2.613531,0.4614921,0.000164032,-0.0003662109,-0.0001468658,6.103516E-05,9.155273E-05,0.0005645752,-4.172325E-05,
24.06396,537.902,19.26755,640.6516,356.5777,192.5143,2.619662,537.9023,19.26768,640.6515,356.5776,192.514,2.619689,0.465745,0.0001449585,-0.0003051758,-0.0001316071,6.103516E-05,9.155273E-05,0.0003356934,-2.741814E-05,
24.06896,537.8981,19.26866,640.6336,356.5521,192.4447,2.625841,537.8983,19.26876,640.6335,356.5521,192.4453,2.625806,0.4699912,0.0001106262,-0.0002441406,-9.918213E-05,6.103516E-05,-3.051758E-05,-0.0005645752,3.552437E-05,
24.07396,537.8941,19.26977,640.6157,356.5265,192.3758,2.632043,537.8942,19.26983,640.6157,356.5265,192.3763,2.632004,0.4742508,6.484985E-05,-0.0001220703,-5.912781E-05,0,-6.103516E-05,-0.0004882813,3.933907E-05,
24.07896,537.8901,19.2709,640.5976,356.5007,192.3068,2.638311,537.8901,19.27091,640.5976,356.5008,192.3065,2.638326,0.4785476,1.525879E-05,0,-1.525879E-05,0,-9.155273E-05,0.0003356934,-1.454353E-05,
24.08396,537.8863,19.27203,640.5795,356.4749,192.2385,2.644608,537.8863,19.27206,640.5795,356.4749,192.2383,2.644617,0.4828501,2.861023E-05,0,-2.861023E-05,0,0,0.0001983643,-8.821487E-06,
24.08896,537.8823,19.27318,640.5614,356.4491,192.1701,2.650972,537.8824,19.27325,640.5614,356.449,192.1694,2.651023,0.4871869,8.201599E-05,-0.0001220703,-7.629395E-05,0,9.155273E-05,0.0006561279,-5.102158E-05,
24.09396,537.8784,19.27433,640.5433,356.4232,192.1021,2.657378,537.8787,19.27444,640.5432,356.423,192.1017,2.657418,0.4915257,0.000120163,-0.0002441406,-0.0001087189,6.103516E-05,0.000213623,0.0003356934,-4.029274E-05,
24.09896,537.8746,19.2755,640.5251,356.3973,192.0351,2.663782,537.8748,19.27563,640.525,356.3969,192.0339,2.663893,0.4958911,0.0001468658,-0.0002441406,-0.0001354218,6.103516E-05,0.0003662109,0.001205444,-0.0001113415,
24.10396,537.8707,19.27668,640.507,356.3713,191.9671,2.670313,537.871,19.27682,640.5069,356.3708,191.9659,2.670435,0.5002594,0.0001659393,-0.0003662109,-0.0001487732,6.103516E-05,0.0005187988,0.001205444,-0.0001218319,
24.10896,537.8668,19.27786,640.4887,356.3453,191.9006,2.676816,537.8672,19.27802,640.4886,356.3445,191.8986,2.677015,0.5046606,0.0001773834,-0.0003662109,-0.0001602173,6.103516E-05,0.000793457,0.002029419,-0.0001993179,
24.11396,537.863,19.27904,640.4706,356.3196,191.8351,2.683098,537.8634,19.27921,640.4706,356.3188,191.8336,2.683452,0.5089688,0.0001811981,-0.0003662109,-0.000164032,6.103516E-05,0.0007629395,0.001525879,-0.0003540516,
24.11896,537.8593,19.28022,640.4528,356.294,191.7707,2.689242,537.8597,19.28038,640.4527,356.2934,191.769,2.689887,0.5132174,0.0001754761,-0.0004272461,-0.0001564026,6.103516E-05,0.000579834,0.001724243,-0.0006446838,
24.12395,537.8555,19.28141,640.4348,356.2684,191.7068,2.695412,537.8559,19.28156,640.4347,356.2679,191.7046,2.696378,0.5174961,0.0001602173,-0.0003662109,-0.0001430511,6.103516E-05,0.0005187988,0.002197266,-0.0009660721,
24.12895,537.8519,19.28261,640.4169,356.2427,191.6419,2.701704,537.8521,19.28273,640.4168,356.2425,191.6416,2.702819,0.5217586,0.0001277924,-0.0002441406,-0.0001163483,6.103516E-05,0.0001525879,0.0003051758,-0.001114607,
24.13395,537.8482,19.28383,640.3988,356.2169,191.579,2.707928,537.8483,19.28391,640.3988,356.2168,191.5779,2.709387,0.5260715,9.155273E-05,-0.0001220703,-8.583069E-05,0,0.0001831055,0.001098633,-0.001458883,
24.13895,537.8445,19.28505,640.3808,356.1912,191.5153,2.714264,537.8445,19.28509,640.3808,356.1911,191.5149,2.715968,0.5303874,4.577637E-05,-6.103516E-05,-4.386902E-05,0,9.155273E-05,0.0004425049,-0.001703739,
24.14395,537.8408,19.28628,640.3627,356.1653,191.453,2.720575,537.8408,19.28628,640.3627,356.1653,191.4523,2.722584,0.5347276,3.814697E-06,0,-3.814697E-06,0,6.103516E-05,0.0007019043,-0.002009869,
24.14895,537.8372,19.28752,640.3447,356.1395,191.3898,2.726993,537.8373,19.28757,640.3447,356.1395,191.3899,2.729237,0.5390654,5.912781E-05,-0.0001220703,-5.340576E-05,0,0,-7.629395E-05,-0.002244234,
24.15395,537.8335,19.28877,640.3265,356.1135,191.3273,2.73343,537.8337,19.28886,640.3265,356.1135,191.3274,2.735963,0.5434346,0.0001010895,-0.0001831055,-9.155273E-05,6.103516E-05,0,-0.0001678467,-0.002533436,
24.15895,537.8298,19.29003,640.3084,356.0874,191.2649,2.739913,537.8301,19.29015,640.3083,356.0874,191.265,2.742749,0.5478191,0.0001392365,-0.0003051758,-0.0001239777,6.103516E-05,6.103516E-05,-1.525879E-05,-0.002836943,
